timestamp                  ,actionName                    ,odoo-version ,userId ,ipAddr     ,id        ,stageId ,partnerId ,text
2021-02-11 14:16:35.911273 ,Invite and Add follower       ,          11 ,     5 ,172.19.0.1 ,40        ,        ,        6 ,"<div style=""font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;""><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Hello,</p><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Administrator invited you to follow Note document: check the house prices</p></div>"
2021-02-11 14:16:40.375339 ,Drag and Drop note            ,          11 ,     5 ,172.19.0.1 ,20        ,     43 ,          ,
2021-02-11 14:16:42.630013 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,39        ,        ,          ,
2021-02-11 14:16:44.322345 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,39        ,        ,          ,
2021-02-11 14:16:49.195693 ,Comment in Note               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,monday
2021-02-11 14:16:59.634996 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,38        ,        ,          ,
2021-02-11 14:17:01.286957 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,38        ,        ,          ,
2021-02-11 14:17:06.629378 ,Comment in Note               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,Tuesday
2021-02-11 14:17:12.668481 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,36        ,        ,          ,
2021-02-11 14:17:14.323708 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,36        ,        ,          ,
2021-02-11 14:17:19.035811 ,Comment in Note               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,Wednesday
2021-02-11 14:17:22.816164 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,36        ,        ,          ,
2021-02-11 14:17:29.066932 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,35        ,        ,          ,
2021-02-11 14:17:30.714061 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,35        ,        ,          ,
2021-02-11 14:17:36.245995 ,Comment in Note               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,wednesday
2021-02-11 14:17:59.457390 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,41        ,        ,          ,
2021-02-11 14:18:07.352453 ,Invite and Add follower       ,          11 ,     5 ,172.19.0.1 ,41        ,        ,        6 ,"<div style=""font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;""><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Hello,</p><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Administrator invited you to follow Note document: clean the house</p></div>"
2021-02-11 14:18:12.083850 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,40        ,        ,          ,
2021-02-11 14:18:13.681722 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,40        ,        ,          ,
2021-02-11 14:18:17.477886 ,Comment in Note               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,friday
2021-02-11 14:18:23.605396 ,Drag and Drop note            ,          11 ,     5 ,172.19.0.1 ,21        ,     43 ,          ,
2021-02-11 14:18:39.676315 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,work
2021-02-11 14:18:43.300902 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,35        ,        ,          ,
2021-02-11 14:18:44.986889 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,35        ,        ,          ,
2021-02-11 14:18:52.021027 ,Attach file                   ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,
2021-02-11 14:18:55.334941 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,work
2021-02-11 14:18:56.650932 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,36        ,        ,          ,
2021-02-11 14:18:58.165646 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,36        ,        ,          ,
2021-02-11 14:19:06.600918 ,Attach file                   ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,
2021-02-11 14:19:09.674400 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,work
2021-02-11 14:19:11.162068 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,37        ,        ,          ,
2021-02-11 14:19:12.638324 ,Open commenting in note       ,          11 ,     5 ,172.19.0.1 ,37        ,        ,          ,
2021-02-11 14:19:18.992138 ,Attach file                   ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,
2021-02-11 14:19:21.175262 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,work
2021-02-11 14:19:25.073017 ,Drag and Drop note            ,          11 ,     5 ,172.19.0.1 ,22        ,     43 ,          ,
2021-02-11 14:19:25.680982 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,13        ,        ,          ,
2021-02-11 14:19:34.534213 ,Search with Note              ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,hello
2021-02-11 14:19:42.186327 ,Create Note                   ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,hello 3
2021-02-11 14:19:42.289012 ,Open Note                     ,          11 ,     5 ,172.19.0.1 ,44        ,        ,          ,
2021-02-11 14:19:46.852724 ,Drag and Drop note            ,          11 ,     5 ,172.19.0.1 ,23        ,     43 ,          ,
2021-02-11 14:19:53.287957 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,other
2021-02-11 14:20:00.824316 ,Delete Note                   ,          11 ,     5 ,172.19.0.1 ,29        ,        ,          ,
2021-02-11 14:20:00.922151 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,other
2021-02-11 14:20:05.254101 ,Delete Note                   ,          11 ,     5 ,172.19.0.1 ,31        ,        ,          ,
2021-02-11 14:20:05.341571 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,other
2021-02-11 14:20:09.488712 ,Delete Note                   ,          11 ,     5 ,172.19.0.1 ,25        ,        ,          ,
2021-02-11 14:20:09.578685 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,other
2021-02-11 14:20:13.317352 ,Delete Note                   ,          11 ,     5 ,172.19.0.1 ,6         ,        ,          ,
2021-02-11 14:20:13.361148 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,other
2021-02-11 14:20:17.012269 ,Delete Note                   ,          11 ,     5 ,172.19.0.1 ,27        ,        ,          ,
2021-02-11 14:20:17.050835 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,other
2021-02-11 14:20:21.328667 ,Drag and Drop note            ,          11 ,     5 ,172.19.0.1 ,34        ,     43 ,          ,
2021-02-11 14:20:25.634610 ,Search with Note              ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,old
2021-02-11 14:20:30.740973 ,Search with both Tag and Note ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,"old, deprecated"
2021-02-11 14:20:35.243670 ,Delete Note                   ,          11 ,     5 ,172.19.0.1 ,32        ,        ,          ,
2021-02-11 14:20:35.337967 ,Search with both Tag and Note ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,"old, deprecated"
2021-02-11 14:20:37.400174 ,Search with Tag               ,          11 ,     5 ,172.19.0.1 ,          ,        ,          ,deprecated
2021-02-11 14:20:41.392485 ,Drag and Drop note            ,          11 ,     5 ,172.19.0.1 ,33        ,     43 ,          ,
